"","bgc","ss_nospace","sppsplit","feasible","spp","newfeas","mod","outrange"
"11139","SBSmm","SBSmm/08","Ep",3,"Ep",3,"D6",FALSE
"11140","SBSmm","SBSmm/08","Pli",2,"Pl",2,"D6",FALSE
"11141","SBSmm","SBSmm/08","Sxw",1,"Sx",1,"D6",FALSE
"11142","SBSmm","SBSmm/09","Bl",2,"Bl",2,"",FALSE
"11143","SBSmm","SBSmm/09","Pli",1,"Pl",1,"",FALSE
"11144","SBSmm","SBSmm/09","Sxw",2,"Sx",2,"",FALSE
"11145","SBSmm","SBSmm/Ro","X",NA,"X",NA,"",FALSE
"11146","SBSmw","SBSmw/01","Act",3,"Ac",3,"WHM",FALSE
"11147","SBSmw","SBSmw/01","At",1,"At",1,"WHM",FALSE
"11148","SBSmw","SBSmw/01","Bl",1,"Bl",1,"WHM",FALSE
"11149","SBSmw","SBSmw/01","Ep",1,"Ep",1,"WHM",FALSE
"11150","SBSmw","SBSmw/01","Fdi",1,"Fd",1,"WHM",FALSE
"11151","SBSmw","SBSmw/01","Lw",2,"Lw",2,"WHM",TRUE
"11152","SBSmw","SBSmw/01","Pli",1,"Pl",1,"WHM",FALSE
"11153","SBSmw","SBSmw/01","Sxw",1,"Sx",1,"WHM",FALSE
"11154","SBSmw","SBSmw/02","At",2,"At",2,"WHM",FALSE
"11155","SBSmw","SBSmw/02","Bl",3,"Bl",3,"WHM",FALSE
"11156","SBSmw","SBSmw/02","Ep",3,"Ep",3,"WHM",FALSE
"11157","SBSmw","SBSmw/02","Fdi",2,"Fd",2,"WHM",FALSE
"11158","SBSmw","SBSmw/02","Pli",2,"Pl",2,"WHM",FALSE
"11159","SBSmw","SBSmw/02","Sxw",3,"Sx",3,"WHM",FALSE
"11160","SBSmw","SBSmw/03","At",2,"At",2,"WHM",FALSE
"11161","SBSmw","SBSmw/03","Bl",3,"Bl",3,"WHM",FALSE
"11162","SBSmw","SBSmw/03","Fdi",2,"Fd",2,"WHM",FALSE
"11163","SBSmw","SBSmw/03","Pli",1,"Pl",1,"WHM",FALSE
"11164","SBSmw","SBSmw/03","Sxw",3,"Sx",3,"WHM",FALSE
"11165","SBSmw","SBSmw/04","At",3,"At",3,"WHM",FALSE
"11166","SBSmw","SBSmw/04","Bl",2,"Bl",2,"WHM",FALSE
"11167","SBSmw","SBSmw/04","Ep",3,"Ep",3,"WHM",FALSE
"11168","SBSmw","SBSmw/04","Fdi",1,"Fd",1,"WHM",FALSE
"11169","SBSmw","SBSmw/04","Lw",2,"Lw",2,"WHM",TRUE
"11170","SBSmw","SBSmw/04","Pli",1,"Pl",1,"WHM",FALSE
"11171","SBSmw","SBSmw/04","Sxw",2,"Sx",2,"WHM",FALSE
"11172","SBSmw","SBSmw/05","Act",3,"Ac",3,"WHM",FALSE
"11173","SBSmw","SBSmw/05","At",3,"At",3,"WHM",FALSE
"11174","SBSmw","SBSmw/05","Bl",2,"Bl",2,"WHM",FALSE
"11175","SBSmw","SBSmw/05","Pli",2,"Pl",2,"WHM",FALSE
"11176","SBSmw","SBSmw/05","Sxw",2,"Sx",2,"WHM",FALSE
"11177","SBSmw","SBSmw/06","Act",3,"Ac",3,"WHM",FALSE
"11178","SBSmw","SBSmw/06","At",2,"At",2,"WHM",FALSE
"11179","SBSmw","SBSmw/06","Bl",1,"Bl",1,"WHM",FALSE
"11180","SBSmw","SBSmw/06","Ep",2,"Ep",2,"WHM",FALSE
"11181","SBSmw","SBSmw/06","Fdi",2,"Fd",2,"WHM",FALSE
"11182","SBSmw","SBSmw/06","Lw",2,"Lw",2,"WHM",TRUE
"11183","SBSmw","SBSmw/06","Pli",1,"Pl",1,"WHM",FALSE
"11184","SBSmw","SBSmw/06","Sxw",1,"Sx",1,"WHM",FALSE
"11185","SBSmw","SBSmw/07","Act",3,"Ac",3,"WHM",FALSE
"11186","SBSmw","SBSmw/07","At",3,"At",3,"WHM",FALSE
"11187","SBSmw","SBSmw/07","Bl",1,"Bl",1,"WHM",FALSE
"11188","SBSmw","SBSmw/07","Pli",2,"Pl",2,"WHM",FALSE
"11189","SBSmw","SBSmw/07","Sxw",1,"Sx",1,"WHM",FALSE
"11190","SBSmw","SBSmw/08","Act",2,"Ac",2,"WHM",FALSE
"11191","SBSmw","SBSmw/08","At",2,"At",2,"WHM",FALSE
"11192","SBSmw","SBSmw/08","Bl",2,"Bl",2,"WHM",FALSE
"11193","SBSmw","SBSmw/08","Ep",2,"Ep",2,"WHM",FALSE
"11194","SBSmw","SBSmw/08","Fdi",2,"Fd",2,"WHM",FALSE
"11195","SBSmw","SBSmw/08","Pli",2,"Pl",2,"WHM",FALSE
"11196","SBSmw","SBSmw/08","Sxw",1,"Sx",1,"WHM",FALSE
"11197","SBSmw","SBSmw/09","Act",3,"Ac",3,"WHM",FALSE
"11198","SBSmw","SBSmw/09","Bl",3,"Bl",3,"WHM",FALSE
"11199","SBSmw","SBSmw/09","Pli",3,"Pl",3,"WHM",FALSE
"11200","SBSmw","SBSmw/09","Sxw",2,"Sx",2,"WHM",FALSE
"11201","SBSmw","SBSmw/10","Pli",3,"Pl",3,"WHM",FALSE
"11202","SBSmw","SBSmw/10","Sb",3,"Sb",3,"WHM",FALSE
"11203","SBSmw","SBSmw/10","Sxw",3,"Sx",3,"WHM",FALSE
"11204","SBSmw","SBSmw/Ro","X",NA,"X",NA,"",FALSE
"11205","SBSun","SBSun/x","Bl",1,"Bl",1,"",FALSE
"11206","SBSun","SBSun/h","Bl",1,"Bl",1,"D6",FALSE
"11207","SBSun","SBSun/m","Bl",1,"Bl",1,"C4",FALSE
"11208","SBSvk","SBSvk/01","Act",3,"Ac",3,"C4",FALSE
"11209","SBSvk","SBSvk/01","At",3,"At",3,"C4",FALSE
"11210","SBSvk","SBSvk/01","Bl",1,"Bl",1,"C4",FALSE
"11211","SBSvk","SBSvk/01","Ep",3,"Ep",3,"C4",FALSE
"11212","SBSvk","SBSvk/01","Fdi",3,"Fd",3,"C4",FALSE
"11213","SBSvk","SBSvk/01","Pli",3,"Pl",3,"C4",FALSE
"11214","SBSvk","SBSvk/01","Sxw",1,"Sx",1,"C4",FALSE
"11215","SBSvk","SBSvk/02","At",3,"At",3,"B2",FALSE
"11216","SBSvk","SBSvk/02","Bl",3,"Bl",3,"B2",FALSE
"11217","SBSvk","SBSvk/02","Pli",2,"Pl",2,"B2",FALSE
"11218","SBSvk","SBSvk/02","Sxw",3,"Sx",3,"B2",FALSE
"11219","SBSvk","SBSvk/03","At",3,"At",3,"",FALSE
"11220","SBSvk","SBSvk/03","Bl",2,"Bl",2,"",FALSE
"11221","SBSvk","SBSvk/03","Ep",3,"Ep",3,"",FALSE
"11222","SBSvk","SBSvk/03","Fdi",2,"Fd",2,"",FALSE
"11223","SBSvk","SBSvk/03","Pli",2,"Pl",2,"",FALSE
"11224","SBSvk","SBSvk/03","Sxw",2,"Sx",2,"",FALSE
"11225","SBSvk","SBSvk/04","Act",3,"Ac",3,"",FALSE
"11226","SBSvk","SBSvk/04","At",3,"At",3,"",FALSE
"11227","SBSvk","SBSvk/04","Bl",2,"Bl",2,"",FALSE
"11228","SBSvk","SBSvk/04","Ep",3,"Ep",3,"",FALSE
"11229","SBSvk","SBSvk/04","Fdi",3,"Fd",3,"",FALSE
"11230","SBSvk","SBSvk/04","Pli",2,"Pl",2,"",FALSE
"11231","SBSvk","SBSvk/04","Sxw",1,"Sx",1,"",FALSE
"11232","SBSvk","SBSvk/05","Act",3,"Ac",3,"",FALSE
"11233","SBSvk","SBSvk/05","At",3,"At",3,"",FALSE
"11234","SBSvk","SBSvk/05","Bl",1,"Bl",1,"",FALSE
"11235","SBSvk","SBSvk/05","Pli",3,"Pl",3,"",FALSE
"11236","SBSvk","SBSvk/05","Sxw",1,"Sx",1,"",FALSE
"11237","SBSvk","SBSvk/06","Act",3,"Ac",3,"",FALSE
"11238","SBSvk","SBSvk/06","At",3,"At",3,"",FALSE
"11239","SBSvk","SBSvk/06","Bl",1,"Bl",1,"",FALSE
"11240","SBSvk","SBSvk/06","Pli",3,"Pl",3,"",FALSE
"11241","SBSvk","SBSvk/06","Sxw",1,"Sx",1,"",FALSE
"11242","SBSvk","SBSvk/07","Act",3,"Ac",3,"D6",FALSE
"11243","SBSvk","SBSvk/07","Bl",1,"Bl",1,"D6",FALSE
"11244","SBSvk","SBSvk/07","Pli",3,"Pl",3,"D6",FALSE
"11245","SBSvk","SBSvk/07","Sxw",1,"Sx",1,"D6",FALSE
"11246","SBSvk","SBSvk/08","Pli",3,"Pl",3,"",FALSE
"11247","SBSvk","SBSvk/08","Sb",3,"Sb",3,"",FALSE
"11248","SBSvk","SBSvk/08","Sxw",3,"Sx",3,"",FALSE
"11249","SBSvk","SBSvk/09","Bl",3,"Bl",3,"",FALSE
"11250","SBSvk","SBSvk/09","Pli",1,"Pl",1,"",FALSE
"11251","SBSvk","SBSvk/09","Sxw",3,"Sx",3,"",FALSE
"11252","SBSvk","SBSvk/10","Bl",1,"Bl",1,"",FALSE
"11253","SBSvk","SBSvk/10","Sxw",1,"Sx",1,"",FALSE
"11254","SBSvk","SBSvk/Ro","X",NA,"X",NA,"",FALSE
"11255","SBSwk1","SBSwk1/01","Act",3,"Ac",3,"C4",FALSE
"11256","SBSwk1","SBSwk1/01","At",3,"At",2,"WHM",FALSE
"11257","SBSwk1","SBSwk1/01","Bl",1,"Bl",1,"C4",FALSE
"11258","SBSwk1","SBSwk1/01","Ep",3,"Ep",3,"C4",FALSE
"11259","SBSwk1","SBSwk1/01","Fdi",3,"Fd",3,"C4",FALSE
"11260","SBSwk1","SBSwk1/01","Pli",1,"Pl",1,"C4",FALSE
"11261","SBSwk1","SBSwk1/01","Sxw",1,"Sx",1,"C4",FALSE
"11262","SBSwk1","SBSwk1/02","Bl",3,"Bl",3,"",FALSE
"11263","SBSwk1","SBSwk1/02","Fdi",3,"Fd",3,"",FALSE
"11264","SBSwk1","SBSwk1/02","Pli",2,"Pl",2,"",FALSE
"11265","SBSwk1","SBSwk1/02","Sxw",3,"Sx",3,"",FALSE
"11266","SBSwk1","SBSwk1/03","At",3,"At",3,"B2",FALSE
"11267","SBSwk1","SBSwk1/03","Bl",3,"Bl",3,"B2",FALSE
"11268","SBSwk1","SBSwk1/03","Fdi",3,"Fd",3,"B2",FALSE
"11269","SBSwk1","SBSwk1/03","Pli",1,"Pl",1,"B2",FALSE
"11270","SBSwk1","SBSwk1/03","Sxw",3,"Sx",3,"B2",FALSE
"11271","SBSwk1","SBSwk1/04","At",3,"At",3,"",FALSE
"11272","SBSwk1","SBSwk1/04","Bl",2,"Bl",2,"",FALSE
"11273","SBSwk1","SBSwk1/04","Ep",3,"Ep",3,"",FALSE
"11274","SBSwk1","SBSwk1/04","Fdi",2,"Fd",2,"",FALSE
"11275","SBSwk1","SBSwk1/04","Pli",1,"Pl",1,"",FALSE
"11276","SBSwk1","SBSwk1/04","Sxw",2,"Sx",2,"",FALSE
"11277","SBSwk1","SBSwk1/05","At",3,"At",3,"",FALSE
"11278","SBSwk1","SBSwk1/05","Bl",1,"Bl",1,"",FALSE
"11279","SBSwk1","SBSwk1/05","Ep",3,"Ep",3,"",FALSE
"11280","SBSwk1","SBSwk1/05","Fdi",3,"Fd",3,"",FALSE
"11281","SBSwk1","SBSwk1/05","Pli",1,"Pl",1,"",FALSE
"11282","SBSwk1","SBSwk1/05","Sxw",1,"Sx",1,"",FALSE
"11283","SBSwk1","SBSwk1/06","Act",3,"Ac",3,"",FALSE
"11284","SBSwk1","SBSwk1/06","At",3,"At",3,"",FALSE
"11285","SBSwk1","SBSwk1/06","Bl",2,"Bl",2,"",FALSE
"11286","SBSwk1","SBSwk1/06","Ep",3,"Ep",3,"",FALSE
"11287","SBSwk1","SBSwk1/06","Pli",1,"Pl",1,"",FALSE
"11288","SBSwk1","SBSwk1/06","Sb",3,"Sb",3,"",FALSE
"11289","SBSwk1","SBSwk1/06","Sxw",1,"Sx",1,"",FALSE
"11290","SBSwk1","SBSwk1/07","Act",3,"Ac",3,"",FALSE
"11291","SBSwk1","SBSwk1/07","At",3,"At",3,"",FALSE
"11292","SBSwk1","SBSwk1/07","Bl",2,"Bl",2,"",FALSE
"11293","SBSwk1","SBSwk1/07","Ep",3,"Ep",3,"",FALSE
"11294","SBSwk1","SBSwk1/07","Pli",2,"Pl",2,"",FALSE
"11295","SBSwk1","SBSwk1/07","Sxw",1,"Sx",1,"",FALSE
"11296","SBSwk1","SBSwk1/08","Act",3,"Ac",3,"",FALSE
"11297","SBSwk1","SBSwk1/08","At",3,"At",3,"",FALSE
"11298","SBSwk1","SBSwk1/08","Bl",2,"Bl",2,"",FALSE
"11299","SBSwk1","SBSwk1/08","Ep",3,"Ep",3,"",FALSE
"11300","SBSwk1","SBSwk1/08","Pli",3,"Pl",3,"",FALSE
"11301","SBSwk1","SBSwk1/08","Sxw",1,"Sx",1,"",FALSE
"11302","SBSwk1","SBSwk1/09","Act",3,"Ac",3,"D6",FALSE
"11303","SBSwk1","SBSwk1/09","At",3,"At",3,"D6",FALSE
"11304","SBSwk1","SBSwk1/09","Bl",2,"Bl",2,"D6",FALSE
"11305","SBSwk1","SBSwk1/09","Pli",3,"Pl",3,"D6",FALSE
"11306","SBSwk1","SBSwk1/09","Sxw",1,"Sx",1,"D6",FALSE
"11307","SBSwk1","SBSwk1/10","Act",3,"Ac",3,"",FALSE
"11308","SBSwk1","SBSwk1/10","Bl",2,"Bl",2,"",FALSE
"11309","SBSwk1","SBSwk1/10","Pli",2,"Pl",2,"",FALSE
"11310","SBSwk1","SBSwk1/10","Sxw",1,"Sx",1,"",FALSE
"11311","SBSwk1","SBSwk1/11","Bl",3,"Bl",3,"",FALSE
"11312","SBSwk1","SBSwk1/11","Pli",2,"Pl",2,"",FALSE
"11313","SBSwk1","SBSwk1/11","Sb",2,"Sb",2,"",FALSE
"11314","SBSwk1","SBSwk1/11","Sxw",2,"Sx",2,"",FALSE
"11315","SBSwk1","SBSwk1/12","At",3,"At",3,"",FALSE
"11316","SBSwk1","SBSwk1/12","Pli",2,"Pl",2,"",FALSE
"11317","SBSwk1","SBSwk1/12","Sb",3,"Sb",3,"",FALSE
"11318","SBSwk1","SBSwk1/12","Sxw",3,"Sx",3,"",FALSE
"11319","SBSwk1","SBSwk1/Ro","X",NA,"X",NA,"",FALSE
"11320","SBSwk2","SBSwk2/01","Act",3,"Ac",3,"C4",FALSE
"11321","SBSwk2","SBSwk2/01","At",3,"At",3,"C4",FALSE
"11322","SBSwk2","SBSwk2/01","Bl",1,"Bl",1,"C4",FALSE
"11323","SBSwk2","SBSwk2/01","Ep",2,"Ep",2,"C4",FALSE
"11324","SBSwk2","SBSwk2/01","Pli",1,"Pl",1,"C4",FALSE
"11325","SBSwk2","SBSwk2/01","Sxw",1,"Sx",1,"C4",FALSE
"11326","SBSwk2","SBSwk2/02","Bl",3,"Bl",3,"B2",FALSE
"11327","SBSwk2","SBSwk2/02","Pli",2,"Pl",2,"B2",FALSE
"11328","SBSwk2","SBSwk2/02","Sxw",3,"Sx",3,"B2",FALSE
"11329","SBSwk2","SBSwk2/03","At",3,"At",3,"",FALSE
"11330","SBSwk2","SBSwk2/03","Bl",2,"Bl",2,"",FALSE
"11331","SBSwk2","SBSwk2/03","Ep",2,"Ep",2,"",FALSE
"11332","SBSwk2","SBSwk2/03","Pli",1,"Pl",1,"",FALSE
"11333","SBSwk2","SBSwk2/03","Sxw",1,"Sx",1,"",FALSE
"11334","SBSwk2","SBSwk2/04","At",3,"At",3,"",FALSE
"11335","SBSwk2","SBSwk2/04","Pli",1,"Pl",1,"",FALSE
"11336","SBSwk2","SBSwk2/04","Sb",1,"Sb",1,"",FALSE
"11337","SBSwk2","SBSwk2/04","Sxw",3,"Sx",3,"",FALSE
"11338","SBSwk2","SBSwk2/05","Act",3,"Ac",3,"",FALSE
"11339","SBSwk2","SBSwk2/05","At",3,"At",3,"",FALSE
"11340","SBSwk2","SBSwk2/05","Bl",1,"Bl",1,"",FALSE
"11341","SBSwk2","SBSwk2/05","Ep",2,"Ep",2,"",FALSE
"11342","SBSwk2","SBSwk2/05","Pli",2,"Pl",2,"",FALSE
"11343","SBSwk2","SBSwk2/05","Sxw",1,"Sx",1,"",FALSE
"11344","SBSwk2","SBSwk2/06","Act",3,"Ac",3,"D6",FALSE
"11345","SBSwk2","SBSwk2/06","At",3,"At",3,"D6",FALSE
"11346","SBSwk2","SBSwk2/06","Bl",1,"Bl",1,"D6",FALSE
"11347","SBSwk2","SBSwk2/06","Pli",2,"Pl",2,"D6",FALSE
"11348","SBSwk2","SBSwk2/06","Sxw",1,"Sx",1,"D6",FALSE
"11349","SBSwk2","SBSwk2/Ro","X",NA,"X",NA,"",FALSE
"11350","SBSwk3","SBSwk3/01","Act",3,"Ac",3,"C4",FALSE
"11351","SBSwk3","SBSwk3/01","At",2,"At",2,"C4",FALSE
"11352","SBSwk3","SBSwk3/01","Bl",1,"Bl",1,"C4",FALSE
"11353","SBSwk3","SBSwk3/01","Ep",2,"Ep",2,"C4",FALSE
"11354","SBSwk3","SBSwk3/01","Lw",3,"Lw",3,"C4",TRUE
"11355","SBSwk3","SBSwk3/01","Pli",1,"Pl",1,"C4",FALSE
"11356","SBSwk3","SBSwk3/01","Sxw",1,"Sx",1,"C4",FALSE
"11357","SBSwk3","SBSwk3/02","Bl",3,"Bl",3,"B2",FALSE
"11358","SBSwk3","SBSwk3/02","Pli",2,"Pl",2,"B2",FALSE
"11359","SBSwk3","SBSwk3/02","Sxw",3,"Sx",3,"B2",FALSE
"11360","SBSwk3","SBSwk3/03","At",3,"At",3,"",FALSE
"11361","SBSwk3","SBSwk3/03","Ep",2,"Ep",2,"",FALSE
"11362","SBSwk3","SBSwk3/03","Fdi",2,"Fd",2,"",FALSE
"11363","SBSwk3","SBSwk3/03","Pli",1,"Pl",1,"",FALSE
"11364","SBSwk3","SBSwk3/03","Sxw",2,"Sx",2,"",FALSE
"11365","SBSwk3","SBSwk3/04","At",2,"At",2,"",FALSE
"11366","SBSwk3","SBSwk3/04","Bl",2,"Bl",2,"",FALSE
"11367","SBSwk3","SBSwk3/04","Ep",2,"Ep",2,"",FALSE
"11368","SBSwk3","SBSwk3/04","Lw",3,"Lw",3,"",TRUE
"11369","SBSwk3","SBSwk3/04","Pli",1,"Pl",1,"",FALSE
"11370","SBSwk3","SBSwk3/04","Sxw",1,"Sx",1,"",FALSE
"11371","SBSwk3","SBSwk3/05","At",3,"At",3,"",FALSE
"11372","SBSwk3","SBSwk3/05","Pli",1,"Pl",1,"",FALSE
"11373","SBSwk3","SBSwk3/05","Sb",2,"Sb",2,"",FALSE
"11374","SBSwk3","SBSwk3/05","Sxw",3,"Sx",3,"",FALSE
"11375","SBSwk3","SBSwk3/06","Act",3,"Ac",3,"",FALSE
"11376","SBSwk3","SBSwk3/06","At",2,"At",2,"",FALSE
"11377","SBSwk3","SBSwk3/06","Bl",1,"Bl",1,"",FALSE
"11378","SBSwk3","SBSwk3/06","Ep",3,"Ep",3,"",FALSE
"11379","SBSwk3","SBSwk3/06","Lw",3,"Lw",3,"",TRUE
"11380","SBSwk3","SBSwk3/06","Pli",1,"Pl",1,"",FALSE
"11381","SBSwk3","SBSwk3/06","Sxw",1,"Sx",1,"",FALSE
"11382","SBSwk3","SBSwk3/07","Act",3,"Ac",3,"",FALSE
"11383","SBSwk3","SBSwk3/07","At",2,"At",2,"",FALSE
"11384","SBSwk3","SBSwk3/07","Bl",1,"Bl",1,"",FALSE
"11385","SBSwk3","SBSwk3/07","Ep",3,"Ep",3,"",FALSE
"11386","SBSwk3","SBSwk3/07","Pli",2,"Pl",2,"",FALSE
"11387","SBSwk3","SBSwk3/07","Sxw",1,"Sx",1,"",FALSE
"11388","SBSwk3","SBSwk3/08","Act",2,"Ac",2,"D6",FALSE
"11389","SBSwk3","SBSwk3/08","At",3,"At",3,"D6",FALSE
"11390","SBSwk3","SBSwk3/08","Bl",2,"Bl",2,"D6",FALSE
"11391","SBSwk3","SBSwk3/08","Pli",2,"Pl",2,"D6",FALSE
"11392","SBSwk3","SBSwk3/08","Sxw",1,"Sx",1,"D6",FALSE
"11393","SBSwk3","SBSwk3/Ro","X",NA,"X",NA,"",FALSE
"11394","SBSwk3a","SBSwk3a/01","Act",3,"Ac",3,"C4",FALSE
"11395","SBSwk3a","SBSwk3a/01","At",2,"At",2,"C4",FALSE
"11396","SBSwk3a","SBSwk3a/01","Bl",1,"Bl",1,"C4",FALSE
"11397","SBSwk3a","SBSwk3a/01","Ep",2,"Ep",2,"C4",FALSE
"11398","SBSwk3a","SBSwk3a/01","Fdi",2,"Fd",2,"C4",FALSE
"11399","SBSwk3a","SBSwk3a/01","Pli",1,"Pl",1,"C4",FALSE
"11400","SBSwk3a","SBSwk3a/01","Sxw",1,"Sx",1,"C4",FALSE
"11401","SBSwk3a","SBSwk3a/02","Bl",3,"Bl",3,"B2",FALSE
"11402","SBSwk3a","SBSwk3a/02","Pli",2,"Pl",2,"B2",FALSE
"11403","SBSwk3a","SBSwk3a/02","Sxw",3,"Sx",3,"B2",FALSE
"11404","SBSwk3a","SBSwk3a/03","At",3,"At",3,"",FALSE
"11405","SBSwk3a","SBSwk3a/03","Ep",2,"Ep",2,"",FALSE
"11406","SBSwk3a","SBSwk3a/03","Fdi",2,"Fd",2,"",FALSE
"11407","SBSwk3a","SBSwk3a/03","Pli",1,"Pl",1,"",FALSE
"11408","SBSwk3a","SBSwk3a/03","Sxw",2,"Sx",2,"",FALSE
"11409","SBSwk3a","SBSwk3a/04","At",2,"At",2,"",FALSE
"11410","SBSwk3a","SBSwk3a/04","Bl",2,"Bl",2,"",FALSE
"11411","SBSwk3a","SBSwk3a/04","Ep",2,"Ep",2,"",FALSE
"11412","SBSwk3a","SBSwk3a/04","Fdi",2,"Fd",2,"",FALSE
"11413","SBSwk3a","SBSwk3a/04","Pli",1,"Pl",1,"",FALSE
"11414","SBSwk3a","SBSwk3a/04","Sxw",1,"Sx",1,"",FALSE
"11415","SBSwk3a","SBSwk3a/05","At",3,"At",3,"",FALSE
"11416","SBSwk3a","SBSwk3a/05","Pli",1,"Pl",1,"",FALSE
"11417","SBSwk3a","SBSwk3a/05","Sb",1,"Sb",1,"",FALSE
"11418","SBSwk3a","SBSwk3a/05","Sxw",3,"Sx",3,"",FALSE
"11419","SBSwk3a","SBSwk3a/06","Act",3,"Ac",3,"",FALSE
"11420","SBSwk3a","SBSwk3a/06","At",2,"At",2,"",FALSE
"11421","SBSwk3a","SBSwk3a/06","Bl",1,"Bl",1,"",FALSE
"11422","SBSwk3a","SBSwk3a/06","Ep",3,"Ep",3,"",FALSE
"11423","SBSwk3a","SBSwk3a/06","Pli",1,"Pl",1,"",FALSE
"11424","SBSwk3a","SBSwk3a/06","Sxw",1,"Sx",1,"",FALSE
"11425","SBSwk3a","SBSwk3a/07","Act",3,"Ac",3,"D6",FALSE
"11426","SBSwk3a","SBSwk3a/07","At",2,"At",2,"D6",FALSE
"11427","SBSwk3a","SBSwk3a/07","Bl",1,"Bl",1,"D6",FALSE
"11428","SBSwk3a","SBSwk3a/07","Ep",3,"Ep",3,"D6",FALSE
"11429","SBSwk3a","SBSwk3a/07","Fdi",2,"Fd",2,"D6",FALSE
"11430","SBSwk3a","SBSwk3a/07","Pli",2,"Pl",2,"D6",FALSE
"11431","SBSwk3a","SBSwk3a/07","Sxw",1,"Sx",1,"D6",FALSE
"11432","SBSwk3a","SBSwk3a/08","Act",2,"Ac",2,"",FALSE
"11433","SBSwk3a","SBSwk3a/08","At",3,"At",3,"",FALSE
"11434","SBSwk3a","SBSwk3a/08","Bl",2,"Bl",2,"",FALSE
"11435","SBSwk3a","SBSwk3a/08","Pli",2,"Pl",2,"",FALSE
"11436","SBSwk3a","SBSwk3a/08","Sxw",1,"Sx",1,"",FALSE
"11437","SBSwk3a","SBSwk3a/Ro","X",NA,"X",NA,"",FALSE
"11438","SGPdm_CO","SGPdm_CO/110","Jo",1,"Jo",1,"",FALSE
"11439","SGPdm_CO","SGPdm_CO/110","Jr",3,"Jr",3,"",FALSE
"11440","SGPdm_CO","SGPdm_CO/110","Pe",1,"Pe",1,"",FALSE
"11441","SGPdm_CO","SGPdm_CO/110","Qa",3,"Qa",3,"",FALSE
"11442","SGPdm_CO","SGPdm_CO/111","Aa",2,"Aa",2,"D6",FALSE
"11443","SGPdm_CO","SGPdm_CO/111","Adm",1,"Adm",1,"D6",FALSE
"11444","SGPdm_CO","SGPdm_CO/111","Me",2,"Me",2,"D6",FALSE
"11445","SGPdm_CO","SGPdm_CO/Gg","X",NA,"X",NA,"",FALSE
"11446","SGPdm_CO","SGPdm_CO/Ro","X",NA,"X",NA,"",FALSE
"11447","SWBmk","SWBmk/01","Bl",3,"Bl",3,"C4",FALSE
"11448","SWBmk","SWBmk/01","Pli",2,"Pl",2,"C4",FALSE
"11449","SWBmk","SWBmk/01","Sw",2,"Sx",2,"C4",FALSE
"11450","SWBmk","SWBmk/02","Bl",3,"Bl",3,"B2",FALSE
"11451","SWBmk","SWBmk/02","Pli",3,"Pl",3,"B2",FALSE
"11452","SWBmk","SWBmk/02","Sw",3,"Sx",3,"B2",FALSE
"11453","SWBmk","SWBmk/03","Pli",3,"Pl",3,"WHM",FALSE
"11454","SWBmk","SWBmk/03","Sw",3,"Sx",3,"WHM",FALSE
"11455","SWBmk","SWBmk/04","At",3,"At",3,"WHM",FALSE
"11456","SWBmk","SWBmk/04","Pli",3,"Pl",3,"WHM",FALSE
"11457","SWBmk","SWBmk/04","Sw",2,"Sx",2,"WHM",FALSE
"11458","SWBmk","SWBmk/05","Sb",3,"Sb",3,"WHM",FALSE
"11459","SWBmk","SWBmk/05","Sw",3,"Sx",3,"WHM",FALSE
"11460","SWBmk","SWBmk/06","Bl",3,"Bl",3,"WHM",FALSE
"11461","SWBmk","SWBmk/06","Pli",3,"Pl",3,"WHM",FALSE
"11462","SWBmk","SWBmk/06","Sb",3,"Sb",3,"WHM",FALSE
"11463","SWBmk","SWBmk/06","Sw",2,"Sx",2,"WHM",FALSE
"11464","SWBmk","SWBmk/07","Sw",3,"Sx",3,"WHM",FALSE
"11465","SWBmk","SWBmk/08","Sw",3,"Sx",3,"D6",FALSE
"11466","SWBmk","SWBmk/09","Sb",3,"Sb",3,"WHM",FALSE
"11467","SWBmks","SWBmks/00","X",NA,"X",NA,"",FALSE
"11468","SWBun","SWBun/-101","At",2,"At",3,"",FALSE
"11469","SWBun","SWBun/-101","Bl",2,"Bl",3,"",FALSE
"11470","SWBun","SWBun/-101","Pli",2,"Pl",3,"",FALSE
"11471","SWBun","SWBun/-101","Sb",2,"Sb",3,"",FALSE
"11472","SWBun","SWBun/-101","Sw",2,"Sx",2,"",FALSE
"11473","SWBun","SWBun/-102","At",3,"At",5,"",FALSE
"11474","SWBun","SWBun/-102","Bl",3,"Bl",5,"",FALSE
"11475","SWBun","SWBun/-102","Pli",3,"Pl",5,"",FALSE
"11476","SWBun","SWBun/-102","Sb",3,"Sb",5,"",FALSE
"11477","SWBun","SWBun/-102","Sw",3,"Sx",5,"",FALSE
"11478","SWBun","SWBun/-103","At",2,"At",3,"",FALSE
"11479","SWBun","SWBun/-103","Bl",2,"Bl",5,"",FALSE
"11480","SWBun","SWBun/-103","Pli",2,"Pl",3,"",FALSE
"11481","SWBun","SWBun/-103","Sb",2,"Sb",5,"",FALSE
"11482","SWBun","SWBun/-103","Sw",2,"Sx",3,"",FALSE
"11483","SWBun","SWBun/-104","At",2,"At",3,"",FALSE
"11484","SWBun","SWBun/-104","Bl",2,"Bl",3,"",FALSE
"11485","SWBun","SWBun/-104","Pli",2,"Pl",3,"",FALSE
