"","Source","BGC","SS_NoSpace","Edatopic"
"6154","Add_2021","ESSFmv2","ESSFmv2/Ro","B0"
"6155","BECv10","ESSFmv3","ESSFmv3/01","D4"
"6156","BECv10","ESSFmv3","ESSFmv3/01","D3"
"6157","BECv10","ESSFmv3","ESSFmv3/01","C4"
"6158","BECv10","ESSFmv3","ESSFmv3/01","C3"
"6159","BECv10","ESSFmv3","ESSFmv3/01","B4"
"6160","BECv10","ESSFmv3","ESSFmv3/01","B3"
"6161","BECv10","ESSFmv3","ESSFmv3/02","B3"
"6162","BECv10","ESSFmv3","ESSFmv3/02","B2"
"6163","BECv10","ESSFmv3","ESSFmv3/02","A3"
"6164","BECv10","ESSFmv3","ESSFmv3/02","A2"
"6165","BECv10","ESSFmv3","ESSFmv3/03","B5"
"6166","BECv10","ESSFmv3","ESSFmv3/03","B4"
"6167","BECv10","ESSFmv3","ESSFmv3/03","B3"
"6168","BECv10","ESSFmv3","ESSFmv3/03","A5"
"6169","BECv10","ESSFmv3","ESSFmv3/03","A4"
"6170","BECv10","ESSFmv3","ESSFmv3/03","A3"
"6171","BECv10","ESSFmv3","ESSFmv3/04","D5"
"6172","BECv10","ESSFmv3","ESSFmv3/04","D4"
"6173","BECv10","ESSFmv3","ESSFmv3/04","C5"
"6174","BECv10","ESSFmv3","ESSFmv3/04","C4"
"6175","BECv10","ESSFmv3","ESSFmv3/05","D5"
"6176","BECv10","ESSFmv3","ESSFmv3/05","C5"
"6177","BECv10","ESSFmv3","ESSFmv3/06","D6"
"6178","BECv10","ESSFmv3","ESSFmv3/06","D5"
"6179","BECv10","ESSFmv3","ESSFmv3/06","C6"
"6180","BECv10","ESSFmv3","ESSFmv3/06","C5"
"6181","BECv10","ESSFmv3","ESSFmv3/07","D6"
"6182","BECv10","ESSFmv3","ESSFmv3/07","C6"
"6183","BECv10","ESSFmv3","ESSFmv3/08","C3"
"6184","BECv10","ESSFmv3","ESSFmv3/08","C2"
"6185","BECv10","ESSFmv3","ESSFmv3/08","B3"
"6186","BECv10","ESSFmv3","ESSFmv3/08","B2"
"6187","Add_2021","ESSFmv3","ESSFmv3/Ro","A0"
"6188","Add_2021","ESSFmv3","ESSFmv3/Ro","B0"
"6189","BECv10","ESSFmv4","ESSFmv4/01","D4"
"6190","BECv10","ESSFmv4","ESSFmv4/01","D3"
"6191","BECv10","ESSFmv4","ESSFmv4/01","C4"
"6192","BECv10","ESSFmv4","ESSFmv4/01","C3"
"6193","BECv10","ESSFmv4","ESSFmv4/01","B4"
"6194","BECv10","ESSFmv4","ESSFmv4/02","B3"
"6195","BECv10","ESSFmv4","ESSFmv4/02","B2"
"6196","BECv10","ESSFmv4","ESSFmv4/03","B6"
"6197","BECv10","ESSFmv4","ESSFmv4/03","B5"
"6198","BECv10","ESSFmv4","ESSFmv4/03","B4"
"6199","BECv10","ESSFmv4","ESSFmv4/03","B3"
"6200","BECv10","ESSFmv4","ESSFmv4/03","A6"
"6201","BECv10","ESSFmv4","ESSFmv4/03","A5"
"6202","BECv10","ESSFmv4","ESSFmv4/03","A4"
"6203","BECv10","ESSFmv4","ESSFmv4/03","A3"
"6204","BECv10","ESSFmv4","ESSFmv4/04","E5"
"6205","BECv10","ESSFmv4","ESSFmv4/04","D5"
"6206","BECv10","ESSFmv4","ESSFmv4/04","C5"
"6207","BECv10","ESSFmv4","ESSFmv4/05","D6"
"6208","BECv10","ESSFmv4","ESSFmv4/05","C6"
"6209","BECv10","ESSFmv4","ESSFmv4/05","B6"
"6210","Add_2021","ESSFmv4","ESSFmv4/Ro","A0"
"6211","Add_2021","ESSFmv4","ESSFmv4/Ro","B0"
"6212","BECv10","ESSFmvp","ESSFmvp/00","E7"
"6213","BECv10","ESSFmvp","ESSFmvp/00","E6"
"6214","BECv10","ESSFmvp","ESSFmvp/00","E5"
"6215","BECv10","ESSFmvp","ESSFmvp/00","E4"
"6216","BECv10","ESSFmvp","ESSFmvp/00","E3"
"6217","BECv10","ESSFmvp","ESSFmvp/00","E2"
"6218","BECv10","ESSFmvp","ESSFmvp/00","E1"
"6219","BECv10","ESSFmvp","ESSFmvp/00","E0"
"6220","BECv10","ESSFmvp","ESSFmvp/00","D7"
"6221","BECv10","ESSFmvp","ESSFmvp/00","D6"
"6222","BECv10","ESSFmvp","ESSFmvp/00","D5"
"6223","BECv10","ESSFmvp","ESSFmvp/00","D4"
"6224","BECv10","ESSFmvp","ESSFmvp/00","D3"
"6225","BECv10","ESSFmvp","ESSFmvp/00","D2"
"6226","BECv10","ESSFmvp","ESSFmvp/00","D1"
"6227","BECv10","ESSFmvp","ESSFmvp/00","D0"
"6228","BECv10","ESSFmvp","ESSFmvp/00","C7"
"6229","BECv10","ESSFmvp","ESSFmvp/00","C6"
"6230","BECv10","ESSFmvp","ESSFmvp/00","C5"
"6231","BECv10","ESSFmvp","ESSFmvp/00","C4"
"6232","BECv10","ESSFmvp","ESSFmvp/00","C3"
"6233","BECv10","ESSFmvp","ESSFmvp/00","C2"
"6234","BECv10","ESSFmvp","ESSFmvp/00","C1"
"6235","BECv10","ESSFmvp","ESSFmvp/00","C0"
"6236","BECv10","ESSFmvp","ESSFmvp/00","B7"
"6237","BECv10","ESSFmvp","ESSFmvp/00","B6"
"6238","BECv10","ESSFmvp","ESSFmvp/00","B5"
"6239","BECv10","ESSFmvp","ESSFmvp/00","B4"
"6240","BECv10","ESSFmvp","ESSFmvp/00","B3"
"6241","BECv10","ESSFmvp","ESSFmvp/00","B2"
"6242","BECv10","ESSFmvp","ESSFmvp/00","B1"
"6243","BECv10","ESSFmvp","ESSFmvp/00","B0"
"6244","BECv10","ESSFmvp","ESSFmvp/00","A7"
"6245","BECv10","ESSFmvp","ESSFmvp/00","A6"
"6246","BECv10","ESSFmvp","ESSFmvp/00","A5"
"6247","BECv10","ESSFmvp","ESSFmvp/00","A4"
"6248","BECv10","ESSFmvp","ESSFmvp/00","A3"
"6249","BECv10","ESSFmvp","ESSFmvp/00","A2"
"6250","BECv10","ESSFmvp","ESSFmvp/00","A1"
"6251","BECv10","ESSFmvp","ESSFmvp/00","A0"
"6252","BECv10","ESSFmw","ESSFmw/01","D4"
"6253","BECv10","ESSFmw","ESSFmw/01","D3"
"6254","BECv10","ESSFmw","ESSFmw/01","C4"
"6255","BECv10","ESSFmw","ESSFmw/01","C3"
"6256","BECv10","ESSFmw","ESSFmw/01","B4"
"6257","BECv10","ESSFmw","ESSFmw/01","B3"
"6258","BECv10","ESSFmw","ESSFmw/01","A4"
"6259","BECv10","ESSFmw","ESSFmw/01","A3"
"6260","BECv10","ESSFmw","ESSFmw/02","D1"
"6261","BECv10","ESSFmw","ESSFmw/02","D0"
"6262","BECv10","ESSFmw","ESSFmw/02","C1"
"6263","BECv10","ESSFmw","ESSFmw/02","C0"
"6264","BECv10","ESSFmw","ESSFmw/02","B1"
"6265","BECv10","ESSFmw","ESSFmw/02","B0"
"6266","BECv10","ESSFmw","ESSFmw/02","A1"
"6267","BECv10","ESSFmw","ESSFmw/02","A0"
"6268","BECv10","ESSFmw","ESSFmw/03","D3"
"6269","BECv10","ESSFmw","ESSFmw/03","D2"
"6270","BECv10","ESSFmw","ESSFmw/03","D1"
"6271","BECv10","ESSFmw","ESSFmw/03","C3"
"6272","BECv10","ESSFmw","ESSFmw/03","C2"
"6273","BECv10","ESSFmw","ESSFmw/03","C1"
"6274","BECv10","ESSFmw","ESSFmw/03","B3"
"6275","BECv10","ESSFmw","ESSFmw/03","B2"
"6276","BECv10","ESSFmw","ESSFmw/03","B1"
"6277","BECv10","ESSFmw","ESSFmw/03","A3"
"6278","BECv10","ESSFmw","ESSFmw/03","A2"
"6279","BECv10","ESSFmw","ESSFmw/03","A1"
"6280","BECv10","ESSFmw","ESSFmw/04","C4"
"6281","BECv10","ESSFmw","ESSFmw/04","C3"
"6282","BECv10","ESSFmw","ESSFmw/04","C2"
"6283","BECv10","ESSFmw","ESSFmw/04","B4"
"6284","BECv10","ESSFmw","ESSFmw/04","B3"
"6285","BECv10","ESSFmw","ESSFmw/04","B2"
"6286","BECv10","ESSFmw","ESSFmw/04","A4"
"6287","BECv10","ESSFmw","ESSFmw/04","A3"
"6288","BECv10","ESSFmw","ESSFmw/04","A2"
"6289","BECv10","ESSFmw","ESSFmw/05","C5"
"6290","BECv10","ESSFmw","ESSFmw/05","C4"
"6291","BECv10","ESSFmw","ESSFmw/05","B5"
"6292","BECv10","ESSFmw","ESSFmw/05","B4"
"6293","BECv10","ESSFmw","ESSFmw/05","A5"
"6294","BECv10","ESSFmw","ESSFmw/05","A4"
"6295","BECv10","ESSFmw","ESSFmw/06","E6"
"6296","BECv10","ESSFmw","ESSFmw/06","E5"
"6297","BECv10","ESSFmw","ESSFmw/06","E4"
"6298","BECv10","ESSFmw","ESSFmw/06","D6"
"6299","BECv10","ESSFmw","ESSFmw/06","D5"
"6300","BECv10","ESSFmw","ESSFmw/06","D4"
"6301","BECv10","ESSFmw","ESSFmw/06","C6"
"6302","BECv10","ESSFmw","ESSFmw/06","C5"
"6303","BECv10","ESSFmw","ESSFmw/06","C4"
"6304","BECv10","ESSFmw","ESSFmw/07","E7"
"6305","BECv10","ESSFmw","ESSFmw/07","E6"
"6306","BECv10","ESSFmw","ESSFmw/07","E5"
"6307","BECv10","ESSFmw","ESSFmw/07","D7"
"6308","BECv10","ESSFmw","ESSFmw/07","D6"
"6309","BECv10","ESSFmw","ESSFmw/07","D5"
"6310","BECv10","ESSFmw","ESSFmw/08","E7"
"6311","BECv10","ESSFmw","ESSFmw/08","E6"
"6312","BECv10","ESSFmw","ESSFmw/08","D7"
"6313","BECv10","ESSFmw","ESSFmw/08","D6"
"6314","BECv10","ESSFmw","ESSFmw/08","C7"
"6315","BECv10","ESSFmw","ESSFmw/08","C6"
"6316","USA_2019","ESSFmw_WA","ESSFmw_WA/101","D4"
"6317","USA_2019","ESSFmw_WA","ESSFmw_WA/101","D3"
"6318","USA_2019","ESSFmw_WA","ESSFmw_WA/101","C4"
"6319","USA_2019","ESSFmw_WA","ESSFmw_WA/101","C3"
"6320","USA_2019","ESSFmw_WA","ESSFmw_WA/101","B4"
"6321","USA_2019","ESSFmw_WA","ESSFmw_WA/101","B3"
"6322","USA_2019","ESSFmw_WA","ESSFmw_WA/102","D1"
"6323","USA_2019","ESSFmw_WA","ESSFmw_WA/102","C1"
"6324","USA_2019","ESSFmw_WA","ESSFmw_WA/102","B1"
"6325","USA_2019","ESSFmw_WA","ESSFmw_WA/102","A1"
"6326","USA_2019","ESSFmw_WA","ESSFmw_WA/103","D2"
"6327","USA_2019","ESSFmw_WA","ESSFmw_WA/103","C2"
"6328","USA_2019","ESSFmw_WA","ESSFmw_WA/103","B2"
"6329","USA_2019","ESSFmw_WA","ESSFmw_WA/103","A2"
"6330","USA_2019","ESSFmw_WA","ESSFmw_WA/110","E5"
"6331","USA_2019","ESSFmw_WA","ESSFmw_WA/110","D5"
"6332","USA_2019","ESSFmw_WA","ESSFmw_WA/110","C5"
"6333","USA_2019","ESSFmw_WA","ESSFmw_WA/110","B5"
"6334","USA_2019","ESSFmw_WA","ESSFmw_WA/111","E6"
"6335","USA_2019","ESSFmw_WA","ESSFmw_WA/111","D6"
"6336","USA_2019","ESSFmw_WA","ESSFmw_WA/111","C6"
"6337","USA_2019","ESSFmw_WA","ESSFmw_WA/111","B6"
"6338","Add_2021","ESSFmw_WA","ESSFmw_WA/Ro","A0"
"6339","Add_2021","ESSFmw_WA","ESSFmw_WA/Ro","B0"
"6340","BECv12","ESSFmw1","ESSFmw1/101","D4"
"6341","BECv12","ESSFmw1","ESSFmw1/101","D3"
"6342","BECv12","ESSFmw1","ESSFmw1/101","C4"
"6343","BECv12","ESSFmw1","ESSFmw1/101","C3"
"6344","BECv12","ESSFmw1","ESSFmw1/101","B4"
"6345","BECv12","ESSFmw1","ESSFmw1/101","B3"
"6346","BECv12","ESSFmw1","ESSFmw1/101","C5"
"6347","BECv12","ESSFmw1","ESSFmw1/102","B1"
"6348","BECv12","ESSFmw1","ESSFmw1/102","B0"
"6349","BECv12","ESSFmw1","ESSFmw1/102","A1"
"6350","BECv12","ESSFmw1","ESSFmw1/102","A0"
"6351","BECv12","ESSFmw1","ESSFmw1/102.1","B1"
"6352","BECv12","ESSFmw1","ESSFmw1/102.1","B0"
"6353","BECv12","ESSFmw1","ESSFmw1/102.1","A1"
"6354","BECv12","ESSFmw1","ESSFmw1/102.1","A0"
"6355","BECv12","ESSFmw1","ESSFmw1/102.2","B1"
"6356","BECv12","ESSFmw1","ESSFmw1/102.2","B0"
"6357","BECv12","ESSFmw1","ESSFmw1/102.2","A1"
"6358","BECv12","ESSFmw1","ESSFmw1/102.2","A0"
"6359","BECv12","ESSFmw1","ESSFmw1/103","C2"
"6360","BECv12","ESSFmw1","ESSFmw1/103","C1"
"6361","BECv12","ESSFmw1","ESSFmw1/103","B2"
"6362","BECv12","ESSFmw1","ESSFmw1/104","D3"
"6363","BECv12","ESSFmw1","ESSFmw1/104","D2"
"6364","BECv12","ESSFmw1","ESSFmw1/104","C2"
"6365","BECv12","ESSFmw1","ESSFmw1/105","C3"
"6366","BECv12","ESSFmw1","ESSFmw1/105","B3"
"6367","BECv12","ESSFmw1","ESSFmw1/110","E6"
"6368","BECv12","ESSFmw1","ESSFmw1/110","D6"
"6369","BECv12","ESSFmw1","ESSFmw1/110","D5"
"6370","BECv12","ESSFmw1","ESSFmw1/111","E7"
"6371","BECv12","ESSFmw1","ESSFmw1/111","E6"
"6372","BECv12","ESSFmw1","ESSFmw1/111","D7"
"6373","BECv12","ESSFmw1","ESSFmw1/111","D6"
"6374","BECv10","ESSFmw2","ESSFmw2/01","D4"
"6375","BECv10","ESSFmw2","ESSFmw2/01","D3"
"6376","BECv10","ESSFmw2","ESSFmw2/01","C4"
"6377","BECv10","ESSFmw2","ESSFmw2/01","C3"
"6378","BECv10","ESSFmw2","ESSFmw2/01","B4"
"6379","BECv10","ESSFmw2","ESSFmw2/01","B3"
"6380","BECv10","ESSFmw2","ESSFmw2/01","A4"
"6381","BECv10","ESSFmw2","ESSFmw2/01","A3"
"6382","BECv10","ESSFmw2","ESSFmw2/02","D1"
"6383","BECv10","ESSFmw2","ESSFmw2/02","D0"
"6384","BECv10","ESSFmw2","ESSFmw2/02","C1"
"6385","BECv10","ESSFmw2","ESSFmw2/02","C0"
"6386","BECv10","ESSFmw2","ESSFmw2/02","B1"
"6387","BECv10","ESSFmw2","ESSFmw2/02","B0"
"6388","BECv10","ESSFmw2","ESSFmw2/02","A1"
"6389","BECv10","ESSFmw2","ESSFmw2/02","A0"
"6390","BECv10","ESSFmw2","ESSFmw2/03","D3"
"6391","BECv10","ESSFmw2","ESSFmw2/03","D2"
"6392","BECv10","ESSFmw2","ESSFmw2/03","D1"
"6393","BECv10","ESSFmw2","ESSFmw2/03","C3"
"6394","BECv10","ESSFmw2","ESSFmw2/03","C2"
"6395","BECv10","ESSFmw2","ESSFmw2/03","C1"
"6396","BECv10","ESSFmw2","ESSFmw2/03","B3"
"6397","BECv10","ESSFmw2","ESSFmw2/03","B2"
"6398","BECv10","ESSFmw2","ESSFmw2/03","B1"
"6399","BECv10","ESSFmw2","ESSFmw2/03","A3"
"6400","BECv10","ESSFmw2","ESSFmw2/03","A2"
"6401","BECv10","ESSFmw2","ESSFmw2/03","A1"
"6402","BECv10","ESSFmw2","ESSFmw2/04","C4"
"6403","BECv10","ESSFmw2","ESSFmw2/04","C3"
"6404","BECv10","ESSFmw2","ESSFmw2/04","C2"
"6405","BECv10","ESSFmw2","ESSFmw2/04","B4"
"6406","BECv10","ESSFmw2","ESSFmw2/04","B3"
"6407","BECv10","ESSFmw2","ESSFmw2/04","B2"
"6408","BECv10","ESSFmw2","ESSFmw2/04","A4"
"6409","BECv10","ESSFmw2","ESSFmw2/04","A3"
"6410","BECv10","ESSFmw2","ESSFmw2/04","A2"
"6411","BECv10","ESSFmw2","ESSFmw2/05","C5"
"6412","BECv10","ESSFmw2","ESSFmw2/05","C4"
"6413","BECv10","ESSFmw2","ESSFmw2/05","B5"
"6414","BECv10","ESSFmw2","ESSFmw2/05","B4"
"6415","BECv10","ESSFmw2","ESSFmw2/05","A5"
"6416","BECv10","ESSFmw2","ESSFmw2/05","A4"
"6417","BECv10","ESSFmw2","ESSFmw2/06","E6"
"6418","BECv10","ESSFmw2","ESSFmw2/06","E5"
"6419","BECv10","ESSFmw2","ESSFmw2/06","E4"
"6420","BECv10","ESSFmw2","ESSFmw2/06","D6"
"6421","BECv10","ESSFmw2","ESSFmw2/06","D5"
"6422","BECv10","ESSFmw2","ESSFmw2/06","D4"
"6423","BECv10","ESSFmw2","ESSFmw2/06","C6"
"6424","BECv10","ESSFmw2","ESSFmw2/06","C5"
"6425","BECv10","ESSFmw2","ESSFmw2/06","C4"
"6426","BECv10","ESSFmw2","ESSFmw2/07","E7"
"6427","BECv10","ESSFmw2","ESSFmw2/07","E6"
"6428","BECv10","ESSFmw2","ESSFmw2/07","E5"
"6429","BECv10","ESSFmw2","ESSFmw2/07","D7"
"6430","BECv10","ESSFmw2","ESSFmw2/07","D6"
"6431","BECv10","ESSFmw2","ESSFmw2/07","D5"
"6432","BECv10","ESSFmw2","ESSFmw2/08","E7"
"6433","BECv10","ESSFmw2","ESSFmw2/08","E6"
"6434","BECv10","ESSFmw2","ESSFmw2/08","D7"
"6435","BECv10","ESSFmw2","ESSFmw2/08","D6"
"6436","BECv10","ESSFmw2","ESSFmw2/08","C7"
"6437","BECv10","ESSFmw2","ESSFmw2/08","C6"
"6438","BECv10","ESSFmwp","ESSFmwp/00","E7"
"6439","BECv10","ESSFmwp","ESSFmwp/00","E6"
"6440","BECv10","ESSFmwp","ESSFmwp/00","E5"
"6441","BECv10","ESSFmwp","ESSFmwp/00","E4"
"6442","BECv10","ESSFmwp","ESSFmwp/00","E3"
"6443","BECv10","ESSFmwp","ESSFmwp/00","E2"
"6444","BECv10","ESSFmwp","ESSFmwp/00","E1"
"6445","BECv10","ESSFmwp","ESSFmwp/00","E0"
"6446","BECv10","ESSFmwp","ESSFmwp/00","D7"
"6447","BECv10","ESSFmwp","ESSFmwp/00","D6"
"6448","BECv10","ESSFmwp","ESSFmwp/00","D5"
"6449","BECv10","ESSFmwp","ESSFmwp/00","D4"
"6450","BECv10","ESSFmwp","ESSFmwp/00","D3"
"6451","BECv10","ESSFmwp","ESSFmwp/00","D2"
"6452","BECv10","ESSFmwp","ESSFmwp/00","D1"
"6453","BECv10","ESSFmwp","ESSFmwp/00","D0"
"6454","BECv10","ESSFmwp","ESSFmwp/00","C7"
"6455","BECv10","ESSFmwp","ESSFmwp/00","C6"
"6456","BECv10","ESSFmwp","ESSFmwp/00","C5"
"6457","BECv10","ESSFmwp","ESSFmwp/00","C4"
"6458","BECv10","ESSFmwp","ESSFmwp/00","C3"
"6459","BECv10","ESSFmwp","ESSFmwp/00","C2"
"6460","BECv10","ESSFmwp","ESSFmwp/00","C1"
"6461","BECv10","ESSFmwp","ESSFmwp/00","C0"
"6462","BECv10","ESSFmwp","ESSFmwp/00","B7"
"6463","BECv10","ESSFmwp","ESSFmwp/00","B6"
"6464","BECv10","ESSFmwp","ESSFmwp/00","B5"
"6465","BECv10","ESSFmwp","ESSFmwp/00","B4"
"6466","BECv10","ESSFmwp","ESSFmwp/00","B3"
"6467","BECv10","ESSFmwp","ESSFmwp/00","B2"
"6468","BECv10","ESSFmwp","ESSFmwp/00","B1"
"6469","BECv10","ESSFmwp","ESSFmwp/00","B0"
"6470","BECv10","ESSFmwp","ESSFmwp/00","A7"
"6471","BECv10","ESSFmwp","ESSFmwp/00","A6"
"6472","BECv10","ESSFmwp","ESSFmwp/00","A5"
"6473","BECv10","ESSFmwp","ESSFmwp/00","A4"
"6474","BECv10","ESSFmwp","ESSFmwp/00","A3"
"6475","BECv10","ESSFmwp","ESSFmwp/00","A2"
"6476","BECv10","ESSFmwp","ESSFmwp/00","A1"
"6477","BECv10","ESSFmwp","ESSFmwp/00","A0"
"6478","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","E7"
"6479","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","E6"
"6480","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","E5"
"6481","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","E4"
"6482","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","E3"
"6483","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","E2"
"6484","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","E1"
"6485","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","E0"
"6486","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","D7"
"6487","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","D6"
"6488","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","D5"
"6489","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","D4"
"6490","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","D3"
"6491","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","D2"
"6492","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","D1"
"6493","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","D0"
"6494","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","C7"
"6495","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","C6"
"6496","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","C5"
"6497","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","C4"
"6498","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","C3"
"6499","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","C2"
"6500","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","C1"
"6501","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","C0"
"6502","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","B7"
"6503","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","B6"
"6504","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","B5"
"6505","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","B4"
"6506","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","B3"
"6507","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","B2"
"6508","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","B1"
"6509","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","B0"
"6510","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","A7"
"6511","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","A6"
"6512","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","A5"
"6513","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","A4"
"6514","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","A3"
"6515","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","A2"
"6516","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","A1"
"6517","USA_2019","ESSFmwp_WA","ESSFmwp_WA/00","A0"
"6518","BECv13","ESSFmww","ESSFmww/101","D4"
"6519","BECv13","ESSFmww","ESSFmww/101","D3"
"6520","BECv13","ESSFmww","ESSFmww/101","C4"
"6521","BECv13","ESSFmww","ESSFmww/101","C3"
"6522","BECv13","ESSFmww","ESSFmww/101","B4"
"6523","BECv13","ESSFmww","ESSFmww/101","B3"
"6524","BECv13","ESSFmww","ESSFmww/101","A4"
"6525","BECv13","ESSFmww","ESSFmww/102","D1"
"6526","BECv13","ESSFmww","ESSFmww/102","D0"
"6527","BECv13","ESSFmww","ESSFmww/102","C1"
"6528","BECv13","ESSFmww","ESSFmww/102","C0"
"6529","BECv13","ESSFmww","ESSFmww/102","B1"
"6530","BECv13","ESSFmww","ESSFmww/102","B0"
"6531","BECv13","ESSFmww","ESSFmww/102","A1"
"6532","BECv13","ESSFmww","ESSFmww/102","A0"
"6533","BECv13","ESSFmww","ESSFmww/103","D2"
"6534","BECv13","ESSFmww","ESSFmww/103","C3"
"6535","BECv13","ESSFmww","ESSFmww/103","C2"
"6536","BECv13","ESSFmww","ESSFmww/103","B3"
"6537","BECv13","ESSFmww","ESSFmww/103","B2"
"6538","BECv13","ESSFmww","ESSFmww/103","A3"
"6539","BECv13","ESSFmww","ESSFmww/103","A2"
"6540","BECv13","ESSFmww","ESSFmww/110","E6"
"6541","BECv13","ESSFmww","ESSFmww/110","E5"
"6542","BECv13","ESSFmww","ESSFmww/110","D6"
"6543","BECv13","ESSFmww","ESSFmww/110","D5"
"6544","BECv13","ESSFmww","ESSFmww/110","C6"
"6545","BECv13","ESSFmww","ESSFmww/110","C5"
"6546","BECv10","ESSFun","ESSFun/h","E7"
"6547","BECv10","ESSFun","ESSFun/h","E6"
"6548","BECv10","ESSFun","ESSFun/h","E5"
"6549","BECv10","ESSFun","ESSFun/h","D7"
"6550","BECv10","ESSFun","ESSFun/h","D6"
"6551","BECv10","ESSFun","ESSFun/h","D5"
"6552","BECv10","ESSFun","ESSFun/h","C7"
"6553","BECv10","ESSFun","ESSFun/h","C6"
"6554","BECv10","ESSFun","ESSFun/h","C5"
"6555","BECv10","ESSFun","ESSFun/h","B7"
"6556","BECv10","ESSFun","ESSFun/h","B6"
"6557","BECv10","ESSFun","ESSFun/h","B5"
"6558","BECv10","ESSFun","ESSFun/h","A7"
"6559","BECv10","ESSFun","ESSFun/h","A6"
"6560","BECv10","ESSFun","ESSFun/h","A5"
"6561","BECv10","ESSFun","ESSFun/m","E4"
"6562","BECv10","ESSFun","ESSFun/m","E3"
"6563","BECv10","ESSFun","ESSFun/m","D4"
"6564","BECv10","ESSFun","ESSFun/m","D3"
"6565","BECv10","ESSFun","ESSFun/m","C4"
"6566","BECv10","ESSFun","ESSFun/m","C3"
"6567","BECv10","ESSFun","ESSFun/m","B4"
"6568","BECv10","ESSFun","ESSFun/m","B3"
"6569","BECv10","ESSFun","ESSFun/m","A4"
"6570","BECv10","ESSFun","ESSFun/m","A3"
"6571","BECv10","ESSFun","ESSFun/x","E2"
"6572","BECv10","ESSFun","ESSFun/x","E1"
"6573","BECv10","ESSFun","ESSFun/x","E0"
"6574","BECv10","ESSFun","ESSFun/x","D2"
"6575","BECv10","ESSFun","ESSFun/x","D1"
"6576","BECv10","ESSFun","ESSFun/x","D0"
"6577","BECv10","ESSFun","ESSFun/x","C2"
"6578","BECv10","ESSFun","ESSFun/x","C1"
"6579","BECv10","ESSFun","ESSFun/x","C0"
"6580","BECv10","ESSFun","ESSFun/x","B2"
"6581","BECv10","ESSFun","ESSFun/x","B1"
"6582","BECv10","ESSFun","ESSFun/x","B0"
"6583","BECv10","ESSFun","ESSFun/x","A2"
"6584","BECv10","ESSFun","ESSFun/x","A1"
"6585","BECv10","ESSFun","ESSFun/x","A0"
"6586","BECv10","ESSFunp","ESSFunp/00","E7"
"6587","BECv10","ESSFunp","ESSFunp/00","E6"
"6588","BECv10","ESSFunp","ESSFunp/00","E5"
"6589","BECv10","ESSFunp","ESSFunp/00","E4"
"6590","BECv10","ESSFunp","ESSFunp/00","E3"
"6591","BECv10","ESSFunp","ESSFunp/00","E2"
"6592","BECv10","ESSFunp","ESSFunp/00","E1"
"6593","BECv10","ESSFunp","ESSFunp/00","E0"
"6594","BECv10","ESSFunp","ESSFunp/00","D7"
"6595","BECv10","ESSFunp","ESSFunp/00","D6"
"6596","BECv10","ESSFunp","ESSFunp/00","D5"
"6597","BECv10","ESSFunp","ESSFunp/00","D4"
"6598","BECv10","ESSFunp","ESSFunp/00","D3"
"6599","BECv10","ESSFunp","ESSFunp/00","D2"
"6600","BECv10","ESSFunp","ESSFunp/00","D1"
"6601","BECv10","ESSFunp","ESSFunp/00","D0"
